"Date","Price","Open","High","Low","Vol.","Change %"
"06/09/2022","18,032.12","18,289.34","18,289.34","18,032.12","","-1.41%"
"06/08/2022","18,289.21","18,618.46","18,620.76","18,231.59","","-1.77%"
"06/07/2022","18,619.25","18,580.75","18,681.40","18,480.29","","0.20%"
"06/06/2022","18,581.47","18,702.84","18,859.07","18,551.65","","-0.65%"
"06/03/2022","18,702.25","18,905.03","18,905.03","18,668.09","","-1.08%"
"06/02/2022","18,905.69","18,728.35","18,962.72","18,725.13","","0.95%"
"06/01/2022","18,727.75","18,683.82","18,818.42","18,613.45","","0.24%"
"05/31/2022","18,683.82","18,641.58","18,781.93","18,562.71","","0.24%"
"05/30/2022","18,639.55","18,774.04","18,914.53","18,558.55","","-0.71%"
"05/27/2022","18,772.22","18,747.30","18,861.72","18,705.84","","0.13%"
"05/26/2022","18,747.30","18,524.02","18,784.40","18,472.89","","1.20%"
"05/25/2022","18,524.50","18,523.47","18,600.86","18,371.36","","0.00%"
"05/24/2022","18,523.82","18,511.22","18,527.29","18,141.44","","0.06%"
"05/23/2022","18,512.30","18,169.28","18,570.88","18,169.28","","1.90%"
"05/20/2022","18,167.05","17,925.82","18,226.89","17,925.82","","1.42%"
"05/19/2022","17,912.88","17,773.56","17,984.32","17,686.16","","0.78%"
"05/18/2022","17,773.37","18,206.75","18,237.26","17,739.05","","-2.38%"
"05/17/2022","18,207.19","18,157.92","18,412.56","18,120.17","","0.27%"
"05/16/2022","18,157.59","17,920.11","18,257.59","17,907.41","","1.33%"
"05/13/2022","17,919.98","17,741.44","18,075.45","17,741.44","","1.05%"
"05/12/2022","17,733.68","17,541.54","17,737.79","17,362.31","","1.09%"
"05/11/2022","17,543.24","17,230.91","17,700.45","17,222.11","","1.81%"
"05/10/2022","17,230.91","17,278.80","17,440.26","17,109.02","","-0.27%"
"05/09/2022","17,276.92","17,651.40","17,651.40","17,215.85","","-2.15%"
"05/06/2022","17,656.21","17,658.64","17,837.96","17,421.57","","-0.02%"
"05/05/2022","17,659.20","18,135.85","18,135.99","17,397.91","","-2.63%"
"05/04/2022","18,136.82","17,863.22","18,144.78","17,577.05","","1.53%"
"05/03/2022","17,863.37","17,885.40","17,994.08","17,782.34","","-0.12%"
"05/02/2022","17,885.40","18,087.39","18,088.40","17,640.73","","-1.12%"
"04/29/2022","18,087.40","18,400.48","18,778.29","18,087.40","","-1.70%"
"04/28/2022","18,399.99","18,262.10","18,541.46","18,213.40","","0.76%"
"04/27/2022","18,261.66","18,015.03","18,381.05","18,015.03","","1.45%"
"04/26/2022","18,000.32","18,418.04","18,418.18","17,961.68","","-2.27%"
"04/25/2022","18,418.18","18,544.26","18,544.26","18,178.57","","-0.68%"
"04/22/2022","18,544.44","19,170.82","19,170.82","18,463.68","","-3.27%"
"04/20/2022","19,171.05","19,322.84","19,322.84","19,082.21","","-0.78%"
"04/19/2022","19,322.73","19,427.66","19,427.66","19,189.96","","-0.55%"
"04/18/2022","19,430.42","19,547.87","19,548.91","19,347.14","","-0.61%"
"04/14/2022","19,550.03","19,658.03","19,666.60","19,453.33","","-0.55%"
"04/13/2022","19,658.11","19,546.06","19,748.27","19,545.81","","0.57%"
"04/12/2022","19,545.81","19,699.29","19,982.10","19,541.08","","-0.77%"
"04/11/2022","19,697.25","19,940.56","19,940.56","19,697.25","","-1.22%"
"04/08/2022","19,941.25","20,054.27","20,054.27","19,825.86","","-0.57%"
"04/07/2022","20,054.71","19,895.48","20,123.31","19,779.94","","0.80%"
"04/06/2022","19,895.71","19,977.18","19,985.58","19,659.33","","-0.41%"
"04/05/2022","19,977.10","20,409.91","20,467.04","19,955.49","","-2.12%"
"04/04/2022","20,410.14","20,436.60","20,436.60","20,309.54","","-0.13%"
"04/01/2022","20,437.27","20,214.04","20,478.45","20,214.04","","1.11%"
"03/31/2022","20,212.49","20,282.12","20,374.33","20,207.93","","-0.34%"
"03/30/2022","20,281.59","20,198.96","20,313.82","20,184.79","","0.42%"
"03/29/2022","20,197.52","19,991.02","20,310.57","19,989.86","","1.05%"
"03/28/2022","19,987.19","20,022.21","20,101.53","19,854.85","","-0.23%"
"03/25/2022","20,033.46","20,090.43","20,201.17","19,951.29","","-0.28%"
"03/24/2022","20,089.92","19,851.15","20,143.39","19,768.16","","1.21%"
"03/23/2022","19,850.49","19,829.40","20,021.62","19,824.88","","0.12%"
"03/22/2022","19,826.69","19,722.39","19,919.02","19,722.39","","0.53%"
"03/21/2022","19,722.13","19,521.56","19,755.85","19,507.98","","1.02%"
"03/18/2022","19,523.69","19,161.68","19,523.69","19,060.97","","1.89%"
"03/17/2022","19,161.68","18,818.90","19,176.89","18,816.86","","1.82%"
"03/16/2022","18,818.88","18,428.82","18,849.77","18,428.82","","2.12%"
"03/15/2022","18,428.39","18,675.67","18,677.27","18,214.93","","-1.33%"
"03/14/2022","18,677.50","19,075.16","19,139.95","18,647.21","","-2.08%"
"03/11/2022","19,074.63","19,399.32","19,565.94","19,017.30","","-1.68%"
"03/10/2022","19,399.75","19,342.00","19,399.87","19,064.35","","0.29%"
"03/09/2022","19,343.24","19,005.33","19,369.26","19,003.59","","1.79%"
"03/08/2022","19,002.78","19,146.70","19,299.82","18,983.01","","-0.73%"
"03/07/2022","19,142.34","19,576.91","19,648.22","19,058.71","","-2.22%"
"03/04/2022","19,577.65","19,634.07","19,634.07","19,352.12","","-0.29%"
"03/03/2022","19,634.78","19,645.38","19,784.37","19,607.32","","-0.05%"
"03/02/2022","19,644.54","19,172.22","19,690.66","19,172.22","","2.46%"
"02/25/2022","19,172.01","18,807.76","19,172.01","18,628.62","","1.93%"
"02/24/2022","18,808.65","18,862.43","18,862.43","18,361.65","","-0.31%"
"02/23/2022","18,866.72","19,050.76","19,198.87","18,862.86","","-0.97%"
"02/22/2022","19,050.64","18,884.87","19,146.15","18,884.87","","0.88%"
"02/21/2022","18,884.07","19,039.10","19,173.99","18,862.66","","-0.81%"
"02/18/2022","19,039.02","19,157.86","19,288.45","19,006.66","","-0.58%"
"02/17/2022","19,150.58","19,497.43","19,502.73","19,119.80","","-1.78%"
"02/16/2022","19,497.43","19,444.44","19,630.61","19,443.50","","0.27%"
"02/15/2022","19,444.44","19,366.44","19,459.99","19,280.02","","0.41%"
"02/14/2022","19,365.39","19,358.96","19,416.37","19,279.43","","0.10%"
"02/11/2022","19,345.15","19,295.21","19,556.73","19,273.83","","0.26%"
"02/10/2022","19,294.55","19,089.04","19,382.55","19,082.88","","1.08%"
"02/09/2022","19,088.35","19,068.33","19,227.94","18,952.52","","0.10%"
"02/08/2022","19,068.70","19,013.49","19,069.68","18,835.54","","0.29%"
"02/07/2022","19,014.04","19,029.25","19,088.69","18,922.75","","-0.09%"
"02/04/2022","19,030.69","18,853.52","19,062.86","18,670.21","","0.96%"
"02/03/2022","18,850.57","18,914.24","18,995.09","18,778.73","","-0.33%"
"02/02/2022","18,913.64","19,131.31","19,214.97","18,863.60","","-1.14%"
"02/01/2022","19,131.46","18,841.93","19,138.95","18,841.93","","1.53%"
"01/31/2022","18,843.84","18,892.70","18,932.10","18,739.08","","-0.26%"
"01/28/2022","18,892.93","19,047.85","19,127.94","18,790.62","","-0.82%"
"01/27/2022","19,048.40","18,863.36","19,145.45","18,862.02","","1.00%"
"01/26/2022","18,860.70","18,680.55","19,085.68","18,680.55","","0.97%"
"01/25/2022","18,679.28","18,325.04","18,764.31","18,204.91","","1.93%"
"01/24/2022","18,326.00","18,487.16","18,487.37","18,065.15","","-0.87%"
"01/21/2022","18,486.62","18,559.57","18,658.51","18,435.02","","-0.40%"
"01/20/2022","18,560.56","18,417.34","18,708.45","18,415.77","","0.79%"
"01/19/2022","18,414.20","18,199.22","18,525.93","18,199.22","","1.19%"
"01/18/2022","18,198.51","18,106.76","18,261.04","18,041.22","","0.50%"
"01/17/2022","18,107.65","18,202.85","18,204.86","18,061.15","","-0.53%"
"01/14/2022","18,203.91","17,947.15","18,226.97","17,864.25","","1.43%"
"01/13/2022","17,947.44","17,970.33","18,081.59","17,840.57","","-0.13%"
"01/12/2022","17,970.38","17,640.03","18,006.63","17,638.83","","1.87%"
"01/11/2022","17,640.03","17,303.63","17,640.03","17,297.59","","1.94%"
"01/10/2022","17,303.58","17,430.06","17,435.21","17,162.13","","-0.73%"
"01/07/2022","17,431.01","17,143.91","17,431.01","17,104.24","","1.68%"
"01/06/2022","17,143.78","17,000.61","17,244.87","16,999.05","","0.85%"
"01/05/2022","16,998.89","17,378.14","17,378.14","16,962.62","","-2.19%"
"01/04/2022","17,378.93","17,424.75","17,496.85","17,322.65","","-0.25%"
"01/03/2022","17,423.15","17,505.68","17,755.78","17,343.76","","-0.46%"
"12/30/2021","17,503.96","17,393.87","17,592.58","17,393.87","","0.63%"
"12/29/2021","17,393.67","17,489.12","17,559.88","17,352.10","","-0.54%"
"12/28/2021","17,488.59","17,655.15","17,658.23","17,437.55","","-0.93%"
"12/27/2021","17,652.84","17,552.85","17,681.85","17,507.54","","0.58%"
"12/23/2021","17,551.83","17,612.66","17,652.54","17,518.75","","-0.34%"
"12/22/2021","17,612.42","17,663.68","17,689.33","17,460.31","","-0.29%"
"12/21/2021","17,663.22","17,535.35","17,726.45","17,535.35","","0.73%"
"12/20/2021","17,535.35","17,898.05","17,898.05","17,420.06","","-2.06%"
"12/17/2021","17,903.56","18,110.46","18,110.46","17,792.73","","-1.16%"
"12/16/2021","18,113.58","17,884.72","18,185.59","17,884.72","","1.34%"
"12/15/2021","17,874.47","17,791.65","17,900.18","17,585.01","","0.46%"
"12/14/2021","17,792.06","17,868.63","18,153.72","17,739.00","","-0.42%"
"12/13/2021","17,867.93","17,877.18","18,211.59","17,856.68","","-0.04%"
"12/10/2021","17,875.62","17,659.44","17,981.16","17,659.44","","1.23%"
"12/09/2021","17,659.19","17,927.03","17,930.21","17,593.47","","-1.52%"
"12/08/2021","17,931.50","17,875.91","17,996.26","17,823.42","","0.32%"
"12/07/2021","17,874.87","17,747.18","18,109.64","17,747.08","","0.72%"
"12/06/2021","17,746.35","17,363.99","17,826.36","17,363.99","","2.20%"
"12/03/2021","17,363.99","17,361.68","17,667.72","17,200.39","","0.02%"
"12/02/2021","17,360.59","16,710.13","17,360.59","16,710.13","","3.91%"
"12/01/2021","16,707.53","16,874.03","17,246.31","16,697.65","","-0.96%"
"11/30/2021","16,868.95","16,992.03","17,081.00","16,573.25","","-0.72%"
"11/29/2021","16,992.03","16,872.49","17,215.40","16,872.49","","0.73%"
"11/26/2021","16,868.32","17,468.34","17,468.34","16,744.80","","-3.44%"
"11/25/2021","17,469.97","17,286.62","17,552.11","17,284.23","","1.07%"
"11/24/2021","17,284.81","17,093.05","17,344.21","16,923.41","","1.12%"
"11/23/2021","17,093.19","16,798.43","17,131.16","16,798.33","","1.76%"
"11/22/2021","16,798.14","16,838.98","17,192.43","16,798.14","","-0.24%"
"11/19/2021","16,837.74","16,742.38","16,989.80","16,685.44","","0.57%"
"11/18/2021","16,742.38","16,902.37","16,969.21","16,685.06","","-0.95%"
"11/17/2021","16,902.75","17,152.47","17,346.90","16,871.35","","-1.45%"
"11/16/2021","17,152.23","17,479.15","17,561.57","17,110.60","","-1.86%"
"11/12/2021","17,477.73","17,673.51","17,703.16","17,392.68","","-1.13%"
"11/11/2021","17,676.99","17,367.91","17,850.18","17,367.91","","1.80%"
"11/10/2021","17,364.10","17,307.59","17,587.97","17,218.97","","0.33%"
"11/09/2021","17,307.51","17,236.09","17,521.31","17,232.12","","0.42%"
"11/08/2021","17,235.95","17,157.55","17,357.41","17,076.97","","0.44%"
"11/05/2021","17,160.77","16,989.03","17,287.05","16,989.03","","1.03%"
"11/04/2021","16,985.97","17,334.72","17,367.19","16,899.54","","-2.01%"
"11/03/2021","17,334.72","17,529.33","17,548.63","17,228.01","","-1.11%"
"11/01/2021","17,530.05","17,181.38","17,637.60","17,181.38","","2.04%"
"10/29/2021","17,179.42","17,591.13","17,591.97","17,171.97","","-2.34%"
"10/28/2021","17,590.28","17,674.13","17,811.20","17,510.08","","-0.47%"
"10/27/2021","17,673.03","17,756.42","18,029.66","17,625.26","","-0.46%"
"10/26/2021","17,753.93","18,109.72","18,111.42","17,745.33","","-1.98%"
"10/25/2021","18,113.01","17,712.41","18,219.30","17,712.41","","2.26%"
"10/22/2021","17,712.13","17,883.74","17,952.71","17,195.96","","-0.98%"
"10/21/2021","17,887.67","18,354.81","18,355.94","17,533.27","","-2.56%"
"10/20/2021","18,358.42","18,386.38","18,559.33","18,266.87","","-0.15%"
"10/19/2021","18,385.43","18,977.93","18,977.93","18,275.47","","-3.13%"
"10/18/2021","18,979.07","19,034.18","19,043.95","18,712.13","","-0.30%"
"10/15/2021","19,035.34","18,777.61","19,047.15","18,771.57","","1.38%"
"10/14/2021","18,776.90","18,820.18","18,912.62","18,709.95","","-0.22%"
"10/13/2021","18,818.76","18,709.29","18,947.02","18,596.29","","0.59%"
"10/11/2021","18,709.29","18,754.07","19,018.30","18,682.23","","-0.24%"
"10/08/2021","18,754.12","18,409.82","18,967.36","18,409.64","","1.87%"
"10/07/2021","18,409.58","18,363.65","18,578.72","18,363.65","","0.25%"
"10/06/2021","18,364.16","18,288.40","18,375.46","17,941.38","","0.40%"
"10/05/2021","18,290.69","18,276.33","18,496.81","18,228.76","","0.08%"
"10/04/2021","18,275.86","18,633.70","18,633.70","18,216.14","","-1.92%"
"10/01/2021","18,634.33","18,328.31","18,669.07","18,328.31","","1.67%"
"09/30/2021","18,327.72","18,316.99","18,556.03","18,283.43","","0.06%"
"09/29/2021","18,317.00","18,139.75","18,473.93","18,139.75","","0.98%"
"09/28/2021","18,139.59","18,760.16","18,764.72","18,129.22","","-3.30%"
"09/27/2021","18,759.58","18,670.67","18,890.97","18,558.15","","0.48%"
"09/24/2021","18,670.37","18,815.35","18,815.81","18,560.17","","-0.78%"
"09/23/2021","18,816.28","18,513.82","18,883.57","18,513.01","","1.65%"
"09/22/2021","18,511.49","18,115.21","18,672.92","18,114.98","","2.20%"
"09/21/2021","18,113.40","17,894.14","18,199.03","17,894.14","","1.24%"
"09/20/2021","17,891.27","18,346.44","18,346.44","17,630.70","","-2.50%"
"09/17/2021","18,349.54","18,776.97","18,776.97","18,304.43","","-2.28%"
"09/16/2021","18,776.86","19,066.68","19,066.68","18,736.15","","-1.54%"
"09/15/2021","19,070.15","19,279.13","19,295.46","19,039.14","","-1.07%"
"09/14/2021","19,277.28","19,347.32","19,478.94","19,219.70","","-0.36%"
"09/13/2021","19,347.17","19,040.00","19,449.27","19,027.50","","1.63%"
"09/10/2021","19,037.31","19,199.05","19,472.42","19,037.31","","-0.83%"
"09/09/2021","19,197.36","18,928.74","19,358.01","18,734.44","","1.42%"
"09/08/2021","18,928.71","19,652.61","19,652.61","18,897.72","","-3.69%"
"09/06/2021","19,653.07","19,543.89","19,677.15","19,367.99","","0.55%"
"09/03/2021","19,545.24","19,496.95","19,658.69","19,339.29","","0.25%"
"09/02/2021","19,496.80","19,905.29","19,905.29","19,472.37","","-2.06%"
"09/01/2021","19,906.33","19,809.81","19,999.99","19,613.40","","0.50%"
"08/31/2021","19,807.75","19,995.92","20,011.81","19,671.83","","-0.94%"
"08/30/2021","19,996.27","20,147.27","20,149.21","19,948.04","","-0.75%"
"08/27/2021","20,147.27","19,796.19","20,147.27","19,794.31","","1.78%"
"08/26/2021","19,795.12","20,136.57","20,137.88","19,795.12","","-1.70%"
"08/25/2021","20,138.03","20,047.17","20,138.03","19,875.37","","0.45%"
"08/24/2021","20,047.27","19,546.69","20,096.58","19,546.69","","2.59%"
"08/23/2021","19,541.74","19,654.15","19,712.29","19,498.76","","-0.56%"
"08/20/2021","19,651.40","19,549.58","19,723.90","19,403.17","","0.52%"
"08/19/2021","19,550.12","19,671.80","19,671.80","19,264.22","","-0.62%"
"08/18/2021","19,672.95","19,969.50","20,015.76","19,672.95","","-1.49%"
"08/17/2021","19,969.50","20,195.02","20,198.18","19,705.31","","-1.12%"
"08/16/2021","20,196.38","20,488.34","20,488.34","20,092.59","","-1.43%"
"08/13/2021","20,488.74","20,447.05","20,542.26","20,326.03","","0.21%"
"08/12/2021","20,446.74","20,637.16","20,643.87","20,429.93","","-0.92%"
"08/11/2021","20,637.25","20,662.87","20,759.05","20,457.78","","-0.12%"
"08/10/2021","20,662.84","20,734.86","20,868.09","20,634.83","","-0.35%"
"08/09/2021","20,734.54","20,731.60","20,819.57","20,602.39","","0.01%"
"08/06/2021","20,732.93","20,548.72","20,827.38","20,544.39","","0.90%"
"08/05/2021","20,548.72","20,627.30","20,810.58","20,469.26","","-0.37%"
"08/04/2021","20,624.80","20,894.46","20,896.91","20,519.04","","-1.29%"
"08/03/2021","20,894.53","20,620.16","20,922.94","20,433.43","","1.33%"
"08/02/2021","20,620.07","20,523.77","20,990.46","20,523.77","","0.46%"
"07/30/2021","20,526.62","21,276.02","21,276.18","20,517.61","","-3.52%"
"07/29/2021","21,276.59","21,396.35","21,424.16","21,157.34","","-0.56%"
"07/28/2021","21,396.35","21,062.49","21,465.67","21,049.91","","1.59%"
"07/27/2021","21,062.49","21,322.37","21,324.37","20,917.09","","-1.22%"
"07/26/2021","21,322.37","21,096.75","21,339.70","21,092.36","","1.07%"
"07/23/2021","21,095.86","21,258.17","21,260.78","20,985.21","","-0.77%"
"07/22/2021","21,259.34","21,220.38","21,296.57","21,092.21","","0.18%"
"07/21/2021","21,220.54","21,104.95","21,243.01","21,082.27","","0.55%"
"07/20/2021","21,104.46","20,915.94","21,128.03","20,751.22","","0.90%"
"07/19/2021","20,915.41","21,190.04","21,190.04","20,728.46","","-1.31%"
"07/16/2021","21,193.95","21,483.59","21,565.35","21,162.00","","-1.34%"
"07/15/2021","21,480.82","21,613.60","21,725.20","21,379.60","","-0.61%"
"07/14/2021","21,613.48","21,623.25","21,847.88","21,557.09","","-0.05%"
"07/13/2021","21,623.25","21,527.43","21,661.35","21,351.61","","0.44%"
"07/12/2021","21,528.51","21,183.20","21,579.12","21,183.20","","1.63%"
"07/08/2021","21,183.60","21,411.51","21,411.91","20,976.06","","-1.10%"
"07/07/2021","21,418.25","21,125.15","21,470.68","21,125.15","","1.39%"
"07/06/2021","21,124.28","21,372.55","21,382.85","21,091.75","","-1.18%"
"07/05/2021","21,375.85","21,493.89","21,494.26","21,305.76","","-0.55%"
"07/02/2021","21,493.26","21,136.57","21,493.26","21,136.57","","1.69%"
"07/01/2021","21,136.21","21,348.59","21,432.13","21,027.20","","-1.00%"
"06/30/2021","21,349.31","21,404.09","21,427.20","21,245.93","","-0.26%"
"06/29/2021","21,404.95","21,368.37","21,404.95","21,226.69","","0.17%"
"06/28/2021","21,368.37","21,398.46","21,516.95","21,255.93","","-0.14%"
"06/25/2021","21,398.94","21,688.79","21,759.27","21,336.41","","-1.34%"
"06/24/2021","21,688.91","21,508.26","21,703.46","21,508.26","","0.84%"
"06/23/2021","21,507.72","21,513.90","21,752.73","21,461.85","","-0.03%"
"06/22/2021","21,513.36","21,543.51","21,547.50","21,356.11","","-0.16%"
"06/21/2021","21,547.45","21,397.00","21,582.23","21,298.76","","0.70%"
"06/18/2021","21,396.72","21,254.80","21,433.53","21,199.41","","0.67%"
"06/17/2021","21,253.97","21,505.78","21,607.20","21,189.41","","-1.17%"
"06/16/2021","21,506.51","21,730.43","21,742.11","21,370.31","","-1.03%"
"06/15/2021","21,730.43","21,802.27","21,831.73","21,610.01","","-0.33%"
"06/14/2021","21,801.60","21,721.20","21,968.51","21,716.66","","0.39%"
"06/11/2021","21,716.70","21,698.39","21,796.12","21,578.38","","0.08%"
"06/10/2021","21,698.92","21,726.37","21,814.67","21,631.26","","-0.12%"
"06/09/2021","21,725.65","21,646.40","21,882.10","21,553.56","","0.38%"
"06/08/2021","21,644.18","21,819.44","21,835.09","21,555.16","","-0.80%"
"06/07/2021","21,819.44","21,757.99","21,881.56","21,625.10","","0.28%"
"06/04/2021","21,757.99","21,742.83","21,759.11","21,612.75","","0.07%"
"06/02/2021","21,743.46","21,485.17","21,750.08","21,482.93","","1.21%"
"06/01/2021","21,484.23","21,210.31","21,574.69","21,210.31","","1.30%"
"05/31/2021","21,208.94","21,030.80","21,208.94","21,030.48","","0.85%"
"05/28/2021","21,030.92","20,824.67","21,069.05","20,773.00","","1.00%"
"05/27/2021","20,823.28","20,758.48","20,882.31","20,682.53","","0.31%"
"05/26/2021","20,758.48","20,526.48","20,766.05","20,526.48","","1.13%"
"05/25/2021","20,526.48","20,764.09","20,891.78","20,479.84","","-1.14%"
"05/24/2021","20,762.48","20,572.66","20,787.08","20,508.34","","0.92%"
"05/21/2021","20,572.72","20,626.04","20,645.97","20,428.05","","-0.26%"
"05/20/2021","20,625.93","20,657.77","20,672.17","20,522.17","","-0.15%"
"05/19/2021","20,657.83","20,782.76","20,782.76","20,477.94","","-0.61%"
"05/18/2021","20,784.84","20,745.83","20,876.45","20,695.84","","0.19%"
"05/17/2021","20,745.91","20,510.78","20,759.12","20,481.82","","1.15%"
"05/14/2021","20,510.02","20,400.33","20,580.55","20,354.24","","0.55%"
"05/13/2021","20,398.08","20,312.43","20,522.82","20,233.11","","0.44%"
"05/12/2021","20,309.38","20,880.32","20,880.32","20,274.56","","-2.73%"
"05/11/2021","20,880.32","20,620.63","20,880.32","20,336.97","","1.25%"
"05/10/2021","20,622.26","20,644.49","20,883.69","20,622.26","","-0.11%"
"05/07/2021","20,644.33","20,325.67","20,644.33","20,325.67","","1.57%"
"05/06/2021","20,325.49","20,139.48","20,325.49","20,110.78","","0.93%"
"05/05/2021","20,138.93","19,851.16","20,209.91","19,851.16","","1.46%"
"05/04/2021","19,849.01","20,008.87","20,044.93","19,835.33","","-0.80%"
"05/03/2021","20,008.87","19,983.55","20,115.73","19,898.74","","0.18%"
"04/30/2021","19,973.79","20,207.28","20,210.12","19,973.79","","-1.16%"
"04/29/2021","20,208.18","20,372.77","20,472.05","20,127.34","","-0.81%"
"04/28/2021","20,372.72","20,080.27","20,418.41","20,080.27","","1.46%"
"04/27/2021","20,079.70","20,227.29","20,329.65","19,995.40","","-0.73%"
"04/26/2021","20,227.29","20,207.11","20,374.37","20,112.44","","0.11%"
"04/23/2021","20,205.05","19,994.54","20,232.74","19,994.54","","1.05%"
"04/22/2021","19,994.54","20,081.52","20,235.57","19,959.34","","-0.43%"
"04/20/2021","20,081.05","20,262.50","20,318.26","20,037.75","","-0.90%"
"04/19/2021","20,264.00","20,290.78","20,444.01","20,233.21","","-0.13%"
"04/16/2021","20,290.40","20,237.46","20,319.03","20,150.31","","0.26%"
"04/15/2021","20,237.48","20,163.05","20,358.30","20,153.79","","0.38%"
"04/14/2021","20,160.78","19,916.36","20,266.47","19,916.36","","1.23%"
"04/13/2021","19,915.70","19,826.18","19,953.75","19,711.20","","0.45%"
"04/12/2021","19,826.59","19,657.28","19,826.59","19,657.28","","0.85%"
"04/09/2021","19,658.85","19,783.23","19,821.48","19,624.85","","-0.64%"
"04/08/2021","19,786.12","19,696.21","19,882.79","19,671.55","","0.46%"
"04/07/2021","19,695.36","19,630.78","19,810.75","19,538.82","","0.33%"
"04/06/2021","19,630.78","19,660.99","19,777.63","19,606.29","","-0.15%"
"04/05/2021","19,660.82","19,197.26","19,691.48","19,196.71","","2.42%"
"04/01/2021","19,196.17","19,411.79","19,492.52","19,151.85","","-1.10%"
"03/31/2021","19,409.95","19,401.32","19,481.45","19,279.50","","0.04%"
"03/30/2021","19,401.32","19,233.47","19,458.98","19,162.51","","0.87%"
"03/29/2021","19,234.33","19,075.25","19,249.85","19,024.34","","0.83%"
"03/26/2021","19,075.43","18,844.11","19,166.24","18,805.16","","1.23%"
"03/25/2021","18,843.21","18,626.98","18,891.25","18,438.20","","1.16%"
"03/24/2021","18,626.98","18,740.18","19,062.97","18,626.98","","-0.59%"
"03/23/2021","18,738.41","19,066.72","19,158.60","18,718.98","","-1.72%"
"03/22/2021","19,067.32","19,291.20","19,291.20","18,840.44","","-1.16%"
"03/19/2021","19,291.02","19,112.66","19,308.34","19,010.57","","0.93%"
"03/18/2021","19,112.36","19,409.89","19,427.20","19,022.57","","-1.54%"
"03/17/2021","19,410.68","19,009.17","19,440.42","18,916.99","","2.11%"
"03/16/2021","19,009.38","19,136.37","19,168.01","18,905.93","","-0.67%"
"03/15/2021","19,137.32","19,055.30","19,141.96","18,963.75","","0.37%"
"03/12/2021","19,067.57","19,264.56","19,264.56","18,920.09","","-1.04%"
"03/11/2021","19,267.57","18,881.16","19,286.04","18,877.79","","2.05%"
"03/10/2021","18,880.04","18,701.20","18,909.08","18,448.32","","0.96%"
"03/09/2021","18,700.54","18,602.47","18,892.89","18,342.99","","0.53%"
"03/08/2021","18,601.57","19,303.37","19,303.37","18,549.35","","-3.64%"
"03/05/2021","19,304.40","18,801.88","19,354.10","18,776.22","","2.68%"
"03/04/2021","18,799.94","18,613.14","19,085.79","18,584.00","","1.01%"
"03/03/2021","18,612.82","18,693.85","18,835.67","18,059.27","","-0.44%"
"03/02/2021","18,695.66","18,438.62","18,837.03","17,979.51","","1.39%"
"03/01/2021","18,439.71","18,298.67","18,745.53","18,298.67","","0.77%"
"02/26/2021","18,298.13","18,669.08","18,868.36","18,262.38","","-1.96%"
"02/25/2021","18,663.78","19,237.86","19,388.12","18,579.10","","-2.98%"
"02/24/2021","19,237.58","19,146.07","19,312.98","19,038.70","","0.48%"
"02/23/2021","19,145.73","18,698.43","19,171.04","18,698.43","","2.41%"
"02/22/2021","18,695.38","19,661.19","19,661.19","18,526.14","","-4.95%"
"02/19/2021","19,668.45","19,815.03","19,832.07","19,572.72","","-0.74%"
"02/18/2021","19,814.78","19,959.43","20,107.37","19,702.32","","-0.72%"
"02/17/2021","19,959.14","19,734.16","19,998.74","19,695.75","","1.13%"
"02/12/2021","19,735.46","19,691.85","19,791.98","19,496.21","","0.22%"
"02/11/2021","19,691.85","19,620.20","19,887.98","19,585.61","","0.37%"
"02/10/2021","19,619.45","19,762.67","19,822.91","19,548.79","","-0.72%"
"02/09/2021","19,762.59","19,787.39","19,832.61","19,539.46","","-0.13%"
"02/08/2021","19,787.49","19,863.83","19,979.34","19,699.16","","-0.38%"
"02/05/2021","19,863.83","19,622.32","19,989.40","19,621.62","","1.24%"
"02/04/2021","19,621.23","19,726.75","19,908.37","19,576.51","","-0.53%"
"02/03/2021","19,726.24","19,446.16","19,801.82","19,446.16","","1.45%"
"02/02/2021","19,444.84","19,439.62","19,732.95","19,350.70","","0.03%"
"02/01/2021","19,438.92","19,026.01","19,463.24","19,026.01","","2.19%"
"01/29/2021","19,021.64","19,664.16","19,665.80","19,006.29","","-3.28%"
"01/28/2021","19,667.29","19,168.61","19,743.83","19,138.72","","2.60%"
"01/27/2021","19,168.30","19,321.17","19,488.98","19,001.54","","-0.79%"
"01/26/2021","19,321.28","19,486.81","19,774.09","19,261.10","","-0.85%"
"01/22/2021","19,486.75","19,624.93","19,624.93","19,242.97","","-0.71%"
"01/21/2021","19,626.74","19,794.43","19,948.58","19,546.39","","-0.86%"
"01/20/2021","19,797.85","19,976.89","20,125.31","19,624.13","","-0.89%"
"01/19/2021","19,975.51","20,072.48","20,203.73","19,713.29","","-0.46%"
"01/18/2021","20,067.01","19,896.87","20,263.44","19,896.87","","0.86%"
"01/15/2021","19,896.85","20,472.63","20,472.97","19,862.92","","-2.83%"
"01/14/2021","20,475.34","20,227.06","20,530.04","20,227.06","","1.24%"
"01/13/2021","20,224.74","20,641.31","20,647.89","20,085.32","","-2.02%"
"01/12/2021","20,641.66","20,610.49","20,807.46","20,591.93","","0.15%"
"01/11/2021","20,610.49","20,882.64","20,882.64","20,492.82","","-1.31%"
"01/08/2021","20,884.90","20,527.56","20,912.01","20,445.75","","1.74%"
